game_id,season,team,side,batting_order,player_id,player_name,position,batting_avg,obp,slg,ops,home_runs,rbi,k_rate,bb_rate
88,1,Waukesha Foxes,home,5,85,Liam Erickson,SS,0.286,0.351,0.494,0.845,2,14,0.116,0.097
88,1,Waukesha Foxes,home,6,86,Luke Lehmann,LF,0.264,0.304,0.365,0.669,0,5,0.141,0.065
88,1,Waukesha Foxes,home,7,87,Xavier Gonzalez,CF,0.277,0.372,0.414,0.786,1,8,0.144,0.04
88,1,Waukesha Foxes,home,8,88,Carter Turner,RF,0.27,0.308,0.37,0.678,1,29,0.11,0.023
88,1,Waukesha Foxes,home,9,89,Jake Strang,DH,0.253,0.3,0.348,0.648,1,11,0.306,0.037
88,1,Johnson Creek Mapaches,away,1,65,Ryan Young,C,0.222,0.265,0.359,0.624,0,14,0.319,0.053
88,1,Johnson Creek Mapaches,away,2,66,Weston Rasmussen,1B,0.284,0.321,0.475,0.796,1,26,0.19,0.049
88,1,Johnson Creek Mapaches,away,3,67,Tyler Quinn,2B,0.306,0.39,0.441,0.831,2,12,0.129,0.043
88,1,Johnson Creek Mapaches,away,4,68,Travis Davis,3B,0.24,0.304,0.36,0.664,1,24,0.409,0.08
88,1,Johnson Creek Mapaches,away,5,69,Tanner Hansen,SS,0.348,0.423,0.509,0.932,1,21,0.129,0.046
88,1,Johnson Creek Mapaches,away,6,70,Ryan Carlson,LF,0.311,0.399,0.524,0.923,1,19,0.171,0.036
88,1,Johnson Creek Mapaches,away,7,71,Owen Zimmerman,CF,0.295,0.342,0.444,0.786,2,11,0.088,0.028
88,1,Johnson Creek Mapaches,away,8,72,Parker Young,RF,0.309,0.381,0.482,0.863,0,5,0.26,0.104
88,1,Johnson Creek Mapaches,away,9,73,Tristan Rasmussen,DH,0.267,0.301,0.471,0.772,1,6,0.098,0.057
89,1,Waukesha Foxes,home,1,81,Sean Krueger,C,0.27,0.331,0.465,0.796,2,15,0.097,0.057
89,1,Waukesha Foxes,home,2,82,Jake Quinn,1B,0.246,0.324,0.43,0.754,2,5,0.203,0.028
89,1,Waukesha Foxes,home,3,83,Kevin Anderson,2B,0.346,0.434,0.512,0.946,3,29,0.182,0.111
89,1,Waukesha Foxes,home,4,84,Colton Rohde,3B,0.263,0.326,0.38,0.706,0,9,0.122,0.049
89,1,Waukesha Foxes,home,5,85,Liam Erickson,SS,0.286,0.351,0.494,0.845,2,14,0.116,0.097
89,1,Waukesha Foxes,home,6,86,Luke Lehmann,LF,0.264,0.304,0.365,0.669,0,5,0.141,0.065
89,1,Waukesha Foxes,home,7,87,Xavier Gonzalez,CF,0.277,0.372,0.414,0.786,1,8,0.144,0.04
89,1,Waukesha Foxes,home,8,88,Carter Turner,RF,0.27,0.308,0.37,0.678,1,29,0.11,0.023
89,1,Waukesha Foxes,home,9,89,Jake Strang,DH,0.253,0.3,0.348,0.648,1,11,0.306,0.037
89,1,Johnson Creek Mapaches,away,1,65,Ryan Young,C,0.222,0.265,0.359,0.624,0,14,0.319,0.053
89,1,Johnson Creek Mapaches,away,2,66,Weston Rasmussen,1B,0.284,0.321,0.475,0.796,1,26,0.19,0.049
89,1,Johnson Creek Mapaches,away,3,67,Tyler Quinn,2B,0.306,0.39,0.441,0.831,2,12,0.129,0.043
89,1,Johnson Creek Mapaches,away,4,68,Travis Davis,3B,0.24,0.304,0.36,0.664,1,24,0.409,0.08
89,1,Johnson Creek Mapaches,away,5,69,Tanner Hansen,SS,0.348,0.423,0.509,0.932,1,21,0.129,0.046
89,1,Johnson Creek Mapaches,away,6,70,Ryan Carlson,LF,0.311,0.399,0.524,0.923,1,19,0.171,0.036
89,1,Johnson Creek Mapaches,away,7,71,Owen Zimmerman,CF,0.295,0.342,0.444,0.786,2,11,0.088,0.028
89,1,Johnson Creek Mapaches,away,8,72,Parker Young,RF,0.309,0.381,0.482,0.863,0,5,0.26,0.104
89,1,Johnson Creek Mapaches,away,9,73,Tristan Rasmussen,DH,0.267,0.301,0.471,0.772,1,6,0.098,0.057
90,1,Waukesha Foxes,home,1,81,Sean Krueger,C,0.27,0.331,0.465,0.796,2,15,0.097,0.057
90,1,Waukesha Foxes,home,2,82,Jake Quinn,1B,0.246,0.324,0.43,0.754,2,5,0.203,0.028
90,1,Waukesha Foxes,home,3,83,Kevin Anderson,2B,0.346,0.434,0.512,0.946,3,29,0.182,0.111
90,1,Waukesha Foxes,home,4,84,Colton Rohde,3B,0.263,0.326,0.38,0.706,0,9,0.122,0.049
90,1,Waukesha Foxes,home,5,85,Liam Erickson,SS,0.286,0.351,0.494,0.845,2,14,0.116,0.097
90,1,Waukesha Foxes,home,6,86,Luke Lehmann,LF,0.264,0.304,0.365,0.669,0,5,0.141,0.065
90,1,Waukesha Foxes,home,7,87,Xavier Gonzalez,CF,0.277,0.372,0.414,0.786,1,8,0.144,0.04
90,1,Waukesha Foxes,home,8,88,Carter Turner,RF,0.27,0.308,0.37,0.678,1,29,0.11,0.023
90,1,Waukesha Foxes,home,9,89,Jake Strang,DH,0.253,0.3,0.348,0.648,1,11,0.306,0.037
90,1,Johnson Creek Mapaches,away,1,65,Ryan Young,C,0.222,0.265,0.359,0.624,0,14,0.319,0.053
90,1,Johnson Creek Mapaches,away,2,66,Weston Rasmussen,1B,0.284,0.321,0.475,0.796,1,26,0.19,0.049
90,1,Johnson Creek Mapaches,away,3,67,Tyler Quinn,2B,0.306,0.39,0.441,0.831,2,12,0.129,0.043
90,1,Johnson Creek Mapaches,away,4,68,Travis Davis,3B,0.24,0.304,0.36,0.664,1,24,0.409,0.08
90,1,Johnson Creek Mapaches,away,5,69,Tanner Hansen,SS,0.348,0.423,0.509,0.932,1,21,0.129,0.046
90,1,Johnson Creek Mapaches,away,6,70,Ryan Carlson,LF,0.311,0.399,0.524,0.923,1,19,0.171,0.036
90,1,Johnson Creek Mapaches,away,7,71,Owen Zimmerman,CF,0.295,0.342,0.444,0.786,2,11,0.088,0.028
90,1,Johnson Creek Mapaches,away,8,72,Parker Young,RF,0.309,0.381,0.482,0.863,0,5,0.26,0.104
90,1,Johnson Creek Mapaches,away,9,73,Tristan Rasmussen,DH,0.267,0.301,0.471,0.772,1,6,0.098,0.057
91,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
91,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
91,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
91,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
91,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
91,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
91,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
91,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
91,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
91,2,Wisconsin Cheese Kings,away,1,17,Kevin Werner,C,0.278,0.323,0.362,0.685,0,20,0.144,0.068
91,2,Wisconsin Cheese Kings,away,2,18,Marcus Sullivan,1B,0.24,0.279,0.425,0.704,0,23,0.112,0.029
91,2,Wisconsin Cheese Kings,away,3,19,Noah Falk,2B,0.298,0.388,0.491,0.879,2,16,0.333,0.068
91,2,Wisconsin Cheese Kings,away,4,20,Jared Dietrich,3B,0.313,0.349,0.408,0.757,2,29,0.1,0.081
91,2,Wisconsin Cheese Kings,away,5,21,Grayson Fowler,SS,0.307,0.372,0.486,0.858,2,20,0.35,0.087
91,2,Wisconsin Cheese Kings,away,6,22,Owen Fischer,LF,0.251,0.303,0.332,0.635,1,14,0.132,0.046
91,2,Wisconsin Cheese Kings,away,7,23,Colton Christensen,CF,0.277,0.341,0.366,0.707,0,14,0.235,0.036
91,2,Wisconsin Cheese Kings,away,8,24,Cameron Rohde,RF,0.236,0.319,0.454,0.773,1,7,0.089,0.047
91,2,Wisconsin Cheese Kings,away,9,25,Jared Falk,DH,0.26,0.332,0.412,0.744,2,12,0.215,0.037
92,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
92,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
92,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
92,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
92,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
92,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
92,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
92,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
92,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
92,2,Wisconsin Cheese Kings,away,1,17,Kevin Werner,C,0.278,0.323,0.362,0.685,0,20,0.144,0.068
92,2,Wisconsin Cheese Kings,away,2,18,Marcus Sullivan,1B,0.24,0.279,0.425,0.704,0,23,0.112,0.029
92,2,Wisconsin Cheese Kings,away,3,19,Noah Falk,2B,0.298,0.388,0.491,0.879,2,16,0.333,0.068
92,2,Wisconsin Cheese Kings,away,4,20,Jared Dietrich,3B,0.313,0.349,0.408,0.757,2,29,0.1,0.081
92,2,Wisconsin Cheese Kings,away,5,21,Grayson Fowler,SS,0.307,0.372,0.486,0.858,2,20,0.35,0.087
92,2,Wisconsin Cheese Kings,away,6,22,Owen Fischer,LF,0.251,0.303,0.332,0.635,1,14,0.132,0.046
92,2,Wisconsin Cheese Kings,away,7,23,Colton Christensen,CF,0.277,0.341,0.366,0.707,0,14,0.235,0.036
92,2,Wisconsin Cheese Kings,away,8,24,Cameron Rohde,RF,0.236,0.319,0.454,0.773,1,7,0.089,0.047
92,2,Wisconsin Cheese Kings,away,9,25,Jared Falk,DH,0.26,0.332,0.412,0.744,2,12,0.215,0.037
93,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
93,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
93,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
93,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
93,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
93,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
93,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
93,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
93,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
93,2,Wisconsin Cheese Kings,away,1,17,Kevin Werner,C,0.278,0.323,0.362,0.685,0,20,0.144,0.068
93,2,Wisconsin Cheese Kings,away,2,18,Marcus Sullivan,1B,0.24,0.279,0.425,0.704,0,23,0.112,0.029
93,2,Wisconsin Cheese Kings,away,3,19,Noah Falk,2B,0.298,0.388,0.491,0.879,2,16,0.333,0.068
93,2,Wisconsin Cheese Kings,away,4,20,Jared Dietrich,3B,0.313,0.349,0.408,0.757,2,29,0.1,0.081
93,2,Wisconsin Cheese Kings,away,5,21,Grayson Fowler,SS,0.307,0.372,0.486,0.858,2,20,0.35,0.087
93,2,Wisconsin Cheese Kings,away,6,22,Owen Fischer,LF,0.251,0.303,0.332,0.635,1,14,0.132,0.046
93,2,Wisconsin Cheese Kings,away,7,23,Colton Christensen,CF,0.277,0.341,0.366,0.707,0,14,0.235,0.036
93,2,Wisconsin Cheese Kings,away,8,24,Cameron Rohde,RF,0.236,0.319,0.454,0.773,1,7,0.089,0.047
93,2,Wisconsin Cheese Kings,away,9,25,Jared Falk,DH,0.26,0.332,0.412,0.744,2,12,0.215,0.037
94,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
94,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
94,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
94,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
94,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
94,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
94,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
94,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
94,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
94,2,Northshore Bobbers,away,1,33,Kevin Lehmann,C,0.28,0.363,0.423,0.786,1,16,0.116,0.035
94,2,Northshore Bobbers,away,2,34,Bryce Robinson,1B,0.257,0.306,0.361,0.667,1,11,0.182,0.031
94,2,Northshore Bobbers,away,3,35,Kevin Carlson,2B,0.302,0.387,0.432,0.819,2,13,0.243,0.058
94,2,Northshore Bobbers,away,4,36,Caleb Nelson,3B,0.266,0.313,0.474,0.787,0,16,0.141,0.055
94,2,Northshore Bobbers,away,5,37,Cole Anderson,SS,0.245,0.29,0.374,0.664,0,6,0.139,0.045
94,2,Northshore Bobbers,away,6,38,Spencer Irvine,LF,0.271,0.325,0.399,0.724,2,17,0.106,0.053
94,2,Northshore Bobbers,away,7,39,Justin Werner,CF,0.273,0.313,0.334,0.647,0,18,0.393,0.067
94,2,Northshore Bobbers,away,8,40,Brady Larson,RF,0.32,0.362,0.426,0.788,2,33,0.16,0.038
94,2,Northshore Bobbers,away,9,41,Marcus Morrison,DH,0.314,0.399,0.399,0.798,2,25,0.091,0.076
95,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
95,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
95,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
95,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
95,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
95,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
95,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
95,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
95,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
95,2,Northshore Bobbers,away,1,33,Kevin Lehmann,C,0.28,0.363,0.423,0.786,1,16,0.116,0.035
95,2,Northshore Bobbers,away,2,34,Bryce Robinson,1B,0.257,0.306,0.361,0.667,1,11,0.182,0.031
95,2,Northshore Bobbers,away,3,35,Kevin Carlson,2B,0.302,0.387,0.432,0.819,2,13,0.243,0.058
95,2,Northshore Bobbers,away,4,36,Caleb Nelson,3B,0.266,0.313,0.474,0.787,0,16,0.141,0.055
95,2,Northshore Bobbers,away,5,37,Cole Anderson,SS,0.245,0.29,0.374,0.664,0,6,0.139,0.045
95,2,Northshore Bobbers,away,6,38,Spencer Irvine,LF,0.271,0.325,0.399,0.724,2,17,0.106,0.053
95,2,Northshore Bobbers,away,7,39,Justin Werner,CF,0.273,0.313,0.334,0.647,0,18,0.393,0.067
95,2,Northshore Bobbers,away,8,40,Brady Larson,RF,0.32,0.362,0.426,0.788,2,33,0.16,0.038
95,2,Northshore Bobbers,away,9,41,Marcus Morrison,DH,0.314,0.399,0.399,0.798,2,25,0.091,0.076
96,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
96,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
96,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
96,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
96,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
96,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
96,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
96,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
96,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
96,2,Northshore Bobbers,away,1,33,Kevin Lehmann,C,0.28,0.363,0.423,0.786,1,16,0.116,0.035
96,2,Northshore Bobbers,away,2,34,Bryce Robinson,1B,0.257,0.306,0.361,0.667,1,11,0.182,0.031
96,2,Northshore Bobbers,away,3,35,Kevin Carlson,2B,0.302,0.387,0.432,0.819,2,13,0.243,0.058
96,2,Northshore Bobbers,away,4,36,Caleb Nelson,3B,0.266,0.313,0.474,0.787,0,16,0.141,0.055
96,2,Northshore Bobbers,away,5,37,Cole Anderson,SS,0.245,0.29,0.374,0.664,0,6,0.139,0.045
96,2,Northshore Bobbers,away,6,38,Spencer Irvine,LF,0.271,0.325,0.399,0.724,2,17,0.106,0.053
96,2,Northshore Bobbers,away,7,39,Justin Werner,CF,0.273,0.313,0.334,0.647,0,18,0.393,0.067
96,2,Northshore Bobbers,away,8,40,Brady Larson,RF,0.32,0.362,0.426,0.788,2,33,0.16,0.038
96,2,Northshore Bobbers,away,9,41,Marcus Morrison,DH,0.314,0.399,0.399,0.798,2,25,0.091,0.076
97,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
97,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
97,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
97,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
97,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
97,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
97,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
97,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
97,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
97,2,Lakeside Beach Bums,away,1,49,Sawyer Nelson,C,0.294,0.37,0.375,0.745,0,13,0.179,0.029
97,2,Lakeside Beach Bums,away,2,50,Xavier Dietrich,1B,0.275,0.338,0.455,0.793,0,8,0.224,0.047
97,2,Lakeside Beach Bums,away,3,51,Marcus Burkhart,2B,0.27,0.352,0.398,0.75,0,25,0.144,0.05
97,2,Lakeside Beach Bums,away,4,52,Cole Strang,3B,0.273,0.312,0.442,0.754,1,12,0.2,0.034
97,2,Lakeside Beach Bums,away,5,53,Colton Rasmussen,SS,0.247,0.326,0.359,0.685,1,15,0.151,0.067
97,2,Lakeside Beach Bums,away,6,54,Sean Fischer,LF,0.285,0.375,0.379,0.754,0,5,0.134,0.032
97,2,Lakeside Beach Bums,away,7,55,Weston Aldrich,CF,0.266,0.314,0.327,0.641,0,13,0.24,0.048
97,2,Lakeside Beach Bums,away,8,56,Ethan Quinn,RF,0.277,0.37,0.439,0.809,0,9,0.324,0.063
97,2,Lakeside Beach Bums,away,9,57,Brady Hansen,DH,0.255,0.327,0.354,0.681,1,5,0.242,0.032
98,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
98,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
98,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
98,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
98,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
98,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
98,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
98,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
98,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
98,2,Lakeside Beach Bums,away,1,49,Sawyer Nelson,C,0.294,0.37,0.375,0.745,0,13,0.179,0.029
98,2,Lakeside Beach Bums,away,2,50,Xavier Dietrich,1B,0.275,0.338,0.455,0.793,0,8,0.224,0.047
98,2,Lakeside Beach Bums,away,3,51,Marcus Burkhart,2B,0.27,0.352,0.398,0.75,0,25,0.144,0.05
98,2,Lakeside Beach Bums,away,4,52,Cole Strang,3B,0.273,0.312,0.442,0.754,1,12,0.2,0.034
98,2,Lakeside Beach Bums,away,5,53,Colton Rasmussen,SS,0.247,0.326,0.359,0.685,1,15,0.151,0.067
98,2,Lakeside Beach Bums,away,6,54,Sean Fischer,LF,0.285,0.375,0.379,0.754,0,5,0.134,0.032
98,2,Lakeside Beach Bums,away,7,55,Weston Aldrich,CF,0.266,0.314,0.327,0.641,0,13,0.24,0.048
98,2,Lakeside Beach Bums,away,8,56,Ethan Quinn,RF,0.277,0.37,0.439,0.809,0,9,0.324,0.063
98,2,Lakeside Beach Bums,away,9,57,Brady Hansen,DH,0.255,0.327,0.354,0.681,1,5,0.242,0.032
99,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
99,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
99,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
99,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
99,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
99,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
99,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
99,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
99,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
99,2,Lakeside Beach Bums,away,1,49,Sawyer Nelson,C,0.294,0.37,0.375,0.745,0,13,0.179,0.029
99,2,Lakeside Beach Bums,away,2,50,Xavier Dietrich,1B,0.275,0.338,0.455,0.793,0,8,0.224,0.047
99,2,Lakeside Beach Bums,away,3,51,Marcus Burkhart,2B,0.27,0.352,0.398,0.75,0,25,0.144,0.05
99,2,Lakeside Beach Bums,away,4,52,Cole Strang,3B,0.273,0.312,0.442,0.754,1,12,0.2,0.034
99,2,Lakeside Beach Bums,away,5,53,Colton Rasmussen,SS,0.247,0.326,0.359,0.685,1,15,0.151,0.067
99,2,Lakeside Beach Bums,away,6,54,Sean Fischer,LF,0.285,0.375,0.379,0.754,0,5,0.134,0.032
99,2,Lakeside Beach Bums,away,7,55,Weston Aldrich,CF,0.266,0.314,0.327,0.641,0,13,0.24,0.048
99,2,Lakeside Beach Bums,away,8,56,Ethan Quinn,RF,0.277,0.37,0.439,0.809,0,9,0.324,0.063
99,2,Lakeside Beach Bums,away,9,57,Brady Hansen,DH,0.255,0.327,0.354,0.681,1,5,0.242,0.032
100,2,Maunesha River Rats,home,1,1,Tristan Young,C,0.316,0.398,0.535,0.933,0,24,0.198,0.062
100,2,Maunesha River Rats,home,2,2,Grant Bauer,1B,0.287,0.357,0.364,0.721,1,16,0.188,0.039
100,2,Maunesha River Rats,home,3,3,Grayson Jensen,2B,0.282,0.333,0.375,0.708,1,33,0.114,0.074
100,2,Maunesha River Rats,home,4,4,Miles Hoffman,3B,0.25,0.297,0.353,0.65,0,15,0.211,0.073
100,2,Maunesha River Rats,home,5,5,Xavier Xiong,SS,0.305,0.367,0.44,0.807,2,11,0.103,0.045
100,2,Maunesha River Rats,home,6,6,Liam Ulrich,LF,0.257,0.323,0.376,0.699,2,6,0.4,0.063
100,2,Maunesha River Rats,home,7,7,Luke Palmer,CF,0.234,0.286,0.349,0.635,0,13,0.156,0.027
100,2,Maunesha River Rats,home,8,8,Weston Turner,RF,0.254,0.317,0.408,0.725,1,14,0.25,0.06
100,2,Maunesha River Rats,home,9,9,Quinn Kowalski,DH,0.248,0.317,0.315,0.632,0,14,0.17,0.068
100,2,Johnson Creek Mapaches,away,1,65,Ryan Young,C,0.222,0.265,0.359,0.624,0,14,0.319,0.053
100,2,Johnson Creek Mapaches,away,2,66,Weston Rasmussen,1B,0.284,0.321,0.475,0.796,1,26,0.19,0.049
100,2,Johnson Creek Mapaches,away,3,67,Tyler Quinn,2B,0.306,0.39,0.441,0.831,2,12,0.129,0.043
100,2,Johnson Creek Mapaches,away,4,68,Travis Davis,3B,0.24,0.304,0.36,0.664,1,24,0.409,0.08
100,2,Johnson Creek Mapaches,away,5,69,Tanner Hansen,SS,0.348,0.423,0.509,0.932,1,21,0.129,0.046
100,2,Johnson Creek Mapaches,away,6,70,Ryan Carlson,LF,0.311,0.399,0.524,0.923,1,19,0.171,0.036
100,2,Johnson Creek Mapaches,away,7,71,Owen Zimmerman,CF,0.295,0.342,0.444,0.786,2,11,0.088,0.028
100,2,Johnson Creek Mapaches,away,8,72,Parker Young,RF,0.309,0.381,0.482,0.863,0,5,0.26,0.104
100,2,Johnson Creek Mapaches,away,9,73,Tristan Rasmussen,DH,0.267,0.301,0.471,0.772,1,6,0.098,0.057
