game_id,season,game_date,game_month,home_team,home_team_abbr,away_team,away_team_abbr,ballpark,ballpark_city,park_factor,attendance,home_sp_name,home_sp_player_id,home_sp_era,home_sp_whip,home_sp_k9,home_sp_bb9,home_sp_innings_pitched,home_sp_wins,home_sp_losses,home_sp_days_rest,away_sp_name,away_sp_player_id,away_sp_era,away_sp_whip,away_sp_k9,away_sp_bb9,away_sp_innings_pitched,away_sp_wins,away_sp_losses,away_sp_days_rest,home_lineup_avg_ops,home_lineup_avg_ba,home_lineup_total_hr,home_lineup_avg_krate,home_lineup_avg_bbrate,home_lineup_avg_skill,away_lineup_avg_ops,away_lineup_avg_ba,away_lineup_total_hr,away_lineup_avg_krate,away_lineup_avg_bbrate,away_lineup_avg_skill,home_team_wins,home_team_losses,home_team_win_pct,home_team_run_diff,home_team_last10_wins,home_team_home_win_pct,home_team_runs_for,home_team_runs_against,away_team_wins,away_team_losses,away_team_win_pct,away_team_run_diff,away_team_last10_wins,away_team_away_win_pct,away_team_runs_for,away_team_runs_against,weather_condition,temperature_f,wind_mph,wind_direction,humidity_pct,precipitation_chance,ump_k_rate_bias,sp_era_diff,sp_whip_diff,sp_k9_diff,sp_bb9_diff,lineup_ops_diff,lineup_skill_diff,win_pct_diff,run_diff_diff,last10_wins_diff,home_win_prob_true,home_runs_scored,away_runs_scored,total_runs,run_margin,winner,loser
199,3,2024-06-08,6,Wisconsin Cheese Kings,WCK,Northshore Bobbers,NSB,Cheese Kings Ballpark,Madison,0.97,960,Joshua Pierson,30,3.64,1.254,7.26,3.97,34.1,2,0,7,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,0.749,0.273,10,0.19,0.055,0.487,0.742,0.281,10,0.175,0.051,0.469,1,4,0.333,-7,2,0.667,19,26,0,3,0.0,-6,0,0.5,10,16,Light Rain,91.3,15.0,Out,73,0.65,0.0062,0.59,0.16,-0.25,-0.83,0.007,0.018,0.333,-1,2,0.8724,7,4,11,3,Wisconsin Cheese Kings,Northshore Bobbers
200,3,2024-06-09,6,Wisconsin Cheese Kings,WCK,Northshore Bobbers,NSB,Cheese Kings Ballpark,Madison,0.97,1410,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,0.749,0.273,10,0.19,0.055,0.487,0.742,0.281,10,0.175,0.051,0.469,1,4,0.429,-4,3,0.75,26,30,0,4,0.0,-9,0,0.5,14,23,Partly Cloudy,75.0,11.8,Calm,35,0.12,0.0222,-1.59,0.229,0.21,-1.05,0.007,0.018,0.429,5,3,0.8702,6,5,11,1,Wisconsin Cheese Kings,Northshore Bobbers
201,3,2024-06-10,6,Wisconsin Cheese Kings,WCK,Northshore Bobbers,NSB,Cheese Kings Ballpark,Madison,0.97,1015,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.749,0.273,10,0.19,0.055,0.487,0.742,0.281,10,0.175,0.051,0.469,1,4,0.5,-3,4,0.8,32,35,0,5,0.0,-10,0,0.5,19,29,Light Rain,68.9,15.6,R-L,81,0.65,0.0177,-0.55,0.199,1.35,0.18,0.007,0.018,0.5,7,4,0.9282,13,10,23,3,Wisconsin Cheese Kings,Northshore Bobbers
202,3,2024-06-14,6,Wisconsin Cheese Kings,WCK,Lakeside Beach Bums,LBB,Cheese Kings Ballpark,Madison,0.97,1938,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.749,0.273,10,0.19,0.055,0.487,0.735,0.271,3,0.204,0.045,0.466,0,4,0.556,0,5,0.833,45,45,2,1,0.667,4,2,0.5,19,15,Clear,76.1,10.9,In,80,0.02,-0.0133,-0.44,0.08,0.47,0.07,0.014,0.021,-0.111,-4,3,0.4743,5,7,12,-2,Lakeside Beach Bums,Wisconsin Cheese Kings
203,3,2024-06-15,6,Wisconsin Cheese Kings,WCK,Lakeside Beach Bums,LBB,Cheese Kings Ballpark,Madison,0.97,2126,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.749,0.273,10,0.19,0.055,0.487,0.735,0.271,3,0.204,0.045,0.466,1,5,0.5,-2,5,0.714,50,52,3,1,0.75,6,3,0.5,26,20,Partly Cloudy,72.3,6.5,In,78,0.12,0.0136,-0.51,0.145,-0.2,0.75,0.014,0.021,-0.25,-8,2,0.621,9,5,14,4,Wisconsin Cheese Kings,Lakeside Beach Bums
204,3,2024-06-17,6,Wisconsin Cheese Kings,WCK,Lakeside Beach Bums,LBB,Cheese Kings Ballpark,Madison,0.97,2041,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.749,0.273,10,0.19,0.055,0.487,0.735,0.271,3,0.204,0.045,0.466,1,5,0.545,2,6,0.75,59,57,3,2,0.6,2,3,0.5,31,29,Partly Cloudy,73.0,15.7,L-R,63,0.12,-0.0274,-0.22,0.104,1.49,1.65,0.014,0.021,-0.055,0,3,0.4792,10,9,19,1,Wisconsin Cheese Kings,Lakeside Beach Bums
205,3,2024-06-18,6,Wisconsin Cheese Kings,WCK,Johnson Creek Mapaches,JCM,Cheese Kings Ballpark,Madison,0.97,1206,Joshua Pierson,30,3.64,1.254,7.26,3.97,34.1,2,0,7,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,0.749,0.273,10,0.19,0.055,0.487,0.799,0.287,9,0.199,0.055,0.499,1,5,0.583,3,7,0.778,69,66,0,3,0.0,-14,0,0.5,13,27,Light Rain,87.5,8.8,R-L,77,0.65,-0.0166,-0.28,0.069,-1.94,-0.5,-0.05,-0.012,0.583,17,7,0.8548,7,4,11,3,Wisconsin Cheese Kings,Johnson Creek Mapaches
206,3,2024-06-19,6,Wisconsin Cheese Kings,WCK,Johnson Creek Mapaches,JCM,Cheese Kings Ballpark,Madison,0.97,2130,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,0.749,0.273,10,0.19,0.055,0.487,0.799,0.287,9,0.199,0.055,0.499,1,5,0.615,6,8,0.8,76,70,0,4,0.0,-17,0,0.5,17,34,Partly Cloudy,69.7,9.4,In,82,0.12,0.0079,-0.65,0.468,0.35,0.39,-0.05,-0.012,0.615,23,8,0.8977,7,5,12,2,Wisconsin Cheese Kings,Johnson Creek Mapaches
207,3,2024-06-20,6,Wisconsin Cheese Kings,WCK,Johnson Creek Mapaches,JCM,Cheese Kings Ballpark,Madison,0.97,1717,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,0.749,0.273,10,0.19,0.055,0.487,0.799,0.287,9,0.199,0.055,0.499,1,5,0.643,8,8,0.818,83,75,0,5,0.0,-19,0,0.5,22,41,Overcast,60.4,13.8,In,53,0.28,-0.0146,-0.22,0.156,1.34,-0.73,-0.05,-0.012,0.643,27,8,0.9153,5,3,8,2,Wisconsin Cheese Kings,Johnson Creek Mapaches
208,3,2024-06-21,6,Wisconsin Cheese Kings,WCK,Waukesha Foxes,WKF,Cheese Kings Ballpark,Madison,0.97,1478,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,0.749,0.273,10,0.19,0.055,0.487,0.759,0.275,12,0.158,0.056,0.471,0,5,0.667,10,8,0.833,88,78,2,1,0.667,8,2,0.5,22,14,Overcast,73.9,7.2,Calm,44,0.28,-0.0184,-1.25,0.267,0.88,0.01,-0.01,0.016,0.0,2,6,0.4761,2,7,9,-5,Waukesha Foxes,Wisconsin Cheese Kings
209,3,2024-06-22,6,Wisconsin Cheese Kings,WCK,Waukesha Foxes,WKF,Cheese Kings Ballpark,Madison,0.97,1707,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,0.749,0.273,10,0.19,0.055,0.487,0.759,0.275,12,0.158,0.056,0.471,1,6,0.625,5,8,0.769,90,85,3,1,0.75,13,3,0.5,29,16,Overcast,78.8,8.8,Out,79,0.28,-0.0192,-0.1,0.271,2.26,0.17,-0.01,0.016,-0.125,-8,5,0.5377,6,1,7,5,Wisconsin Cheese Kings,Waukesha Foxes
210,3,2024-06-23,6,Wisconsin Cheese Kings,WCK,Waukesha Foxes,WKF,Cheese Kings Ballpark,Madison,0.97,1898,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,0.749,0.273,10,0.19,0.055,0.487,0.759,0.275,12,0.158,0.056,0.471,1,6,0.647,10,8,0.786,96,86,3,2,0.6,8,3,0.5,30,22,Partly Cloudy,82.6,13.8,R-L,60,0.12,-0.0056,0.03,0.085,-0.86,0.63,-0.01,0.016,0.047,2,5,0.7951,9,7,16,2,Wisconsin Cheese Kings,Waukesha Foxes
211,3,2024-06-24,6,Northshore Bobbers,NSB,Maunesha River Rats,MRR,Bobbers Ballpark,Sheboygan,1.0,1227,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.742,0.281,10,0.175,0.051,0.469,0.723,0.27,7,0.199,0.057,0.442,0,6,0.0,-13,0,0.5,29,42,12,6,0.667,15,6,0.733,98,83,Clear,77.4,10.2,R-L,79,0.02,-0.0148,-1.18,-0.106,-1.26,0.02,0.019,0.027,-0.667,-28,-6,0.1255,3,6,9,-3,Maunesha River Rats,Northshore Bobbers
212,3,2024-06-25,6,Northshore Bobbers,NSB,Maunesha River Rats,MRR,Bobbers Ballpark,Sheboygan,1.0,1242,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,0.742,0.281,10,0.175,0.051,0.469,0.723,0.27,7,0.199,0.057,0.442,0,7,0.0,-16,0,0.0,32,48,13,6,0.684,18,6,0.733,104,86,Clear,87.7,7.0,Calm,71,0.02,-0.0398,1.0,0.044,1.85,0.93,0.019,0.027,-0.684,-34,-6,0.3107,5,6,11,-1,Maunesha River Rats,Northshore Bobbers
213,3,2024-06-26,6,Northshore Bobbers,NSB,Maunesha River Rats,MRR,Bobbers Ballpark,Sheboygan,1.0,732,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,0.742,0.281,10,0.175,0.051,0.469,0.723,0.27,7,0.199,0.057,0.442,0,8,0.0,-17,0,0.0,37,54,14,6,0.7,19,6,0.733,110,91,Heavy Rain,77.4,14.4,In,43,0.92,0.011,0.29,0.045,0.92,-0.06,0.019,0.027,-0.7,-36,-6,0.1707,2,7,9,-5,Maunesha River Rats,Northshore Bobbers
214,3,2024-06-28,6,Northshore Bobbers,NSB,Wisconsin Cheese Kings,WCK,Bobbers Ballpark,Sheboygan,1.0,918,Ethan O'Brien,46,4.26,1.267,6.83,4.55,15.7,1,2,4,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,0.742,0.281,10,0.175,0.051,0.469,0.749,0.273,10,0.19,0.055,0.487,0,9,0.0,-22,0,0.0,39,61,12,6,0.667,12,8,0.8,105,93,Light Rain,74.0,6.7,In,88,0.65,-0.0034,0.09,-0.148,-2.24,-0.8,-0.007,-0.018,-0.667,-34,-8,0.2272,3,8,11,-5,Wisconsin Cheese Kings,Northshore Bobbers
215,3,2024-06-29,6,Northshore Bobbers,NSB,Wisconsin Cheese Kings,WCK,Bobbers Ballpark,Sheboygan,1.0,1185,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,0.742,0.281,10,0.175,0.051,0.469,0.749,0.273,10,0.19,0.055,0.487,1,10,0.0,-27,0,0.0,42,69,13,6,0.684,17,8,0.8,113,96,Overcast,82.0,4.6,Out,42,0.28,-0.0015,-0.32,-0.17,-0.95,0.51,-0.007,-0.018,-0.684,-44,-8,0.359,12,8,20,4,Northshore Bobbers,Wisconsin Cheese Kings
216,3,2024-06-30,6,Northshore Bobbers,NSB,Wisconsin Cheese Kings,WCK,Bobbers Ballpark,Sheboygan,1.0,1223,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,0.742,0.281,10,0.175,0.051,0.469,0.749,0.273,10,0.19,0.055,0.487,1,10,0.091,-23,1,0.2,54,77,13,7,0.65,13,8,0.8,121,108,Overcast,91.0,15.7,In,41,0.28,-0.0314,-1.38,-0.182,-2.47,-1.03,-0.007,-0.018,-0.559,-36,-7,0.2976,3,2,5,1,Northshore Bobbers,Wisconsin Cheese Kings
217,3,2024-07-01,7,Northshore Bobbers,NSB,Lakeside Beach Bums,LBB,Bobbers Ballpark,Sheboygan,1.0,1169,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,0.742,0.281,10,0.175,0.051,0.469,0.735,0.271,3,0.204,0.045,0.466,0,10,0.167,-22,2,0.333,57,79,3,3,0.5,1,3,0.5,40,39,Clear,78.4,13.1,Calm,88,0.02,0.0026,-0.32,-0.215,-1.09,0.68,0.007,0.003,-0.333,-23,-1,0.2966,7,8,15,-1,Lakeside Beach Bums,Northshore Bobbers
218,3,2024-07-02,7,Northshore Bobbers,NSB,Lakeside Beach Bums,LBB,Bobbers Ballpark,Sheboygan,1.0,1204,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,0.742,0.281,10,0.175,0.051,0.469,0.735,0.271,3,0.204,0.045,0.466,0,11,0.154,-23,2,0.286,64,87,4,3,0.571,2,4,0.5,48,46,Clear,76.1,11.6,L-R,43,0.02,-0.0006,0.64,0.041,0.2,1.7,0.007,0.003,-0.417,-25,-2,0.3183,0,5,5,-5,Lakeside Beach Bums,Northshore Bobbers
219,3,2024-07-03,7,Northshore Bobbers,NSB,Lakeside Beach Bums,LBB,Bobbers Ballpark,Sheboygan,1.0,974,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,0.742,0.281,10,0.175,0.051,0.469,0.735,0.271,3,0.204,0.045,0.466,0,12,0.143,-28,2,0.25,64,92,5,3,0.625,7,5,0.5,53,46,Partly Cloudy,84.9,12.5,In,61,0.12,-0.0207,-1.17,0.018,-0.77,-0.17,0.007,0.003,-0.482,-35,-3,0.3619,4,6,10,-2,Lakeside Beach Bums,Northshore Bobbers
220,3,2024-07-04,7,Northshore Bobbers,NSB,Johnson Creek Mapaches,JCM,Bobbers Ballpark,Sheboygan,1.0,1064,Ethan O'Brien,46,4.26,1.267,6.83,4.55,15.7,1,2,4,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,0.742,0.281,10,0.175,0.051,0.469,0.799,0.287,9,0.199,0.055,0.499,1,13,0.133,-30,2,0.222,68,98,0,6,0.0,-21,0,0.5,25,46,Clear,87.5,10.3,In,35,0.02,-0.0008,-0.9,0.056,-2.37,-1.08,-0.057,-0.03,0.133,-9,2,0.5361,4,2,6,2,Northshore Bobbers,Johnson Creek Mapaches
221,3,2024-07-05,7,Northshore Bobbers,NSB,Johnson Creek Mapaches,JCM,Bobbers Ballpark,Sheboygan,1.0,1206,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,0.742,0.281,10,0.175,0.051,0.469,0.799,0.287,9,0.199,0.055,0.499,0,13,0.188,-28,3,0.3,72,100,0,7,0.0,-23,0,0.5,27,50,Clear,80.3,8.4,Out,88,0.02,-0.0205,-0.53,0.173,-1.21,1.0,-0.057,-0.03,0.188,-5,3,0.6047,6,8,14,-2,Johnson Creek Mapaches,Northshore Bobbers
222,3,2024-07-06,7,Northshore Bobbers,NSB,Johnson Creek Mapaches,JCM,Bobbers Ballpark,Sheboygan,1.0,1341,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,0.742,0.281,10,0.175,0.051,0.469,0.799,0.287,9,0.199,0.055,0.499,1,14,0.176,-30,3,0.273,78,108,1,7,0.125,-21,1,0.5,35,56,Clear,74.3,6.1,L-R,64,0.02,-0.0097,-0.1,-0.139,-0.22,-0.12,-0.057,-0.03,0.051,-9,2,0.5159,6,5,11,1,Northshore Bobbers,Johnson Creek Mapaches
223,3,2024-07-07,7,Northshore Bobbers,NSB,Waukesha Foxes,WKF,Bobbers Ballpark,Sheboygan,1.0,1273,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,0.742,0.281,10,0.175,0.051,0.469,0.759,0.275,12,0.158,0.056,0.471,1,14,0.222,-29,4,0.333,84,113,3,3,0.5,6,3,0.5,37,31,Clear,78.9,2.1,L-R,79,0.02,-0.0258,-1.13,-0.028,-0.68,0.62,-0.017,-0.002,-0.278,-35,1,0.3387,9,5,14,4,Northshore Bobbers,Waukesha Foxes
224,3,2024-07-08,7,Northshore Bobbers,NSB,Waukesha Foxes,WKF,Bobbers Ballpark,Sheboygan,1.0,1220,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,Ryan Hagen,92,3.81,1.515,6.2,3.82,11.9,0,4,7,0.742,0.281,10,0.175,0.051,0.469,0.759,0.275,12,0.158,0.056,0.471,0,14,0.263,-25,5,0.385,93,118,3,4,0.429,2,3,0.5,42,40,Overcast,94.8,4.7,L-R,47,0.28,0.0279,1.05,0.167,2.66,1.12,-0.017,-0.002,-0.166,-27,2,0.5172,6,9,15,-3,Waukesha Foxes,Northshore Bobbers
225,3,2024-07-10,7,Northshore Bobbers,NSB,Waukesha Foxes,WKF,Bobbers Ballpark,Sheboygan,1.0,1420,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,Caleb Schmidt,93,2.88,1.317,10.84,2.74,68.1,3,1,5,0.742,0.281,10,0.175,0.051,0.469,0.759,0.275,12,0.158,0.056,0.471,1,15,0.25,-28,5,0.357,99,127,4,4,0.5,5,4,0.5,51,46,Clear,78.3,3.4,L-R,70,0.02,0.0178,-0.92,-0.001,-3.12,-1.19,-0.017,-0.002,-0.25,-33,1,0.2851,8,7,15,1,Northshore Bobbers,Waukesha Foxes
226,3,2024-07-11,7,Lakeside Beach Bums,LBB,Maunesha River Rats,MRR,Beach Bums Ballpark,Lake Geneva,1.05,1567,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Derek Vandenberg,11,3.05,1.308,8.77,3.16,18.4,2,1,4,0.735,0.271,3,0.204,0.045,0.466,0.723,0.27,7,0.199,0.057,0.442,1,3,0.667,9,6,0.5,59,50,15,6,0.714,24,6,0.733,117,93,Overcast,71.4,4.4,In,39,0.28,0.0102,-0.86,0.109,-0.17,-0.66,0.012,0.024,-0.047,-15,0,0.4366,10,6,16,4,Lakeside Beach Bums,Maunesha River Rats
227,3,2024-07-12,7,Lakeside Beach Bums,LBB,Maunesha River Rats,MRR,Beach Bums Ballpark,Lake Geneva,1.05,1765,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,Luke Ehrhardt,12,3.76,1.392,7.01,3.63,29.6,0,3,5,0.735,0.271,3,0.204,0.045,0.466,0.723,0.27,7,0.199,0.057,0.442,0,3,0.7,13,7,1.0,69,56,15,7,0.682,20,5,0.733,123,103,Overcast,80.9,3.1,L-R,68,0.28,-0.0048,0.36,0.003,1.65,-0.77,0.012,0.024,0.018,-7,2,0.4184,3,6,9,-3,Maunesha River Rats,Lakeside Beach Bums
228,3,2024-07-13,7,Lakeside Beach Bums,LBB,Maunesha River Rats,MRR,Beach Bums Ballpark,Lake Geneva,1.05,1982,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,Hunter Werner,13,4.09,1.363,6.8,3.87,55.2,0,2,4,0.735,0.271,3,0.204,0.045,0.466,0.723,0.27,7,0.199,0.057,0.442,0,4,0.636,10,6,0.5,72,62,16,7,0.696,23,6,0.733,129,106,Clear,73.7,13.9,R-L,60,0.02,-0.0102,1.46,0.027,1.69,0.11,0.012,0.024,-0.06,-13,0,0.5612,8,10,18,-2,Maunesha River Rats,Lakeside Beach Bums
229,3,2024-07-15,7,Lakeside Beach Bums,LBB,Wisconsin Cheese Kings,WCK,Beach Bums Ballpark,Lake Geneva,1.05,1640,Bryce Vogel,62,3.71,1.317,7.44,3.86,68.4,1,0,4,Brady Graham,27,4.35,1.119,9.07,3.75,52.4,3,1,5,0.735,0.271,3,0.204,0.045,0.466,0.749,0.273,10,0.19,0.055,0.487,0,5,0.583,8,5,0.333,80,72,13,8,0.619,12,7,0.8,123,111,Clear,86.7,4.9,Out,55,0.02,0.0061,0.64,-0.198,-1.63,-0.11,-0.014,-0.021,-0.036,-4,-2,0.3531,2,11,13,-9,Wisconsin Cheese Kings,Lakeside Beach Bums
230,3,2024-07-16,7,Lakeside Beach Bums,LBB,Wisconsin Cheese Kings,WCK,Beach Bums Ballpark,Lake Geneva,1.05,1624,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Parker Yates,28,3.91,1.244,8.46,3.65,20.9,1,0,5,0.735,0.271,3,0.204,0.045,0.466,0.749,0.273,10,0.19,0.055,0.487,1,6,0.538,-1,5,0.25,82,83,14,8,0.636,21,7,0.8,134,113,Clear,71.3,11.5,L-R,66,0.02,-0.0,0.0,0.045,0.14,-0.17,-0.014,-0.021,-0.098,-22,-2,0.4672,5,3,8,2,Lakeside Beach Bums,Wisconsin Cheese Kings
231,3,2024-07-17,7,Lakeside Beach Bums,LBB,Wisconsin Cheese Kings,WCK,Beach Bums Ballpark,Lake Geneva,1.05,1700,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Garrett Bauer,29,2.85,1.232,9.98,2.11,65.7,4,1,7,0.735,0.271,3,0.204,0.045,0.466,0.749,0.273,10,0.19,0.055,0.487,0,6,0.571,1,5,0.4,87,86,14,9,0.609,19,6,0.8,137,118,Partly Cloudy,76.5,5.8,R-L,38,0.12,0.0052,-1.06,0.033,-1.38,-1.71,-0.014,-0.021,-0.038,-18,-1,0.281,5,6,11,-1,Wisconsin Cheese Kings,Lakeside Beach Bums
232,3,2024-07-18,7,Lakeside Beach Bums,LBB,Northshore Bobbers,NSB,Beach Bums Ballpark,Lake Geneva,1.05,762,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Cameron Novak,43,4.23,1.414,7.51,3.14,31.9,0,2,5,0.735,0.271,3,0.204,0.045,0.466,0.742,0.281,10,0.175,0.051,0.469,1,7,0.533,0,5,0.333,92,92,6,15,0.286,-27,5,0.4,107,134,Heavy Rain,77.6,2.8,Out,65,0.92,0.0186,0.32,0.215,1.09,-0.68,-0.007,-0.003,0.247,27,0,0.614,4,3,7,1,Lakeside Beach Bums,Northshore Bobbers
233,3,2024-07-19,7,Lakeside Beach Bums,LBB,Northshore Bobbers,NSB,Beach Bums Ballpark,Lake Geneva,1.05,2000,Nolan Xavier,60,3.4,1.389,8.66,4.4,35.8,0,3,4,Sawyer Hagen,44,2.76,1.348,8.86,2.7,68.9,0,0,5,0.735,0.271,3,0.204,0.045,0.466,0.742,0.281,10,0.175,0.051,0.469,0,7,0.562,1,6,0.429,96,95,6,16,0.273,-28,4,0.4,110,138,Clear,92.0,13.7,In,53,0.02,-0.0131,-0.64,-0.041,-0.2,-1.7,-0.007,-0.003,0.289,29,2,0.8863,4,8,12,-4,Northshore Bobbers,Lakeside Beach Bums
234,3,2024-07-21,7,Lakeside Beach Bums,LBB,Northshore Bobbers,NSB,Beach Bums Ballpark,Lake Geneva,1.05,1179,Justin Ortega,61,2.63,1.336,8.49,3.76,71.0,1,2,5,Liam Bauer,45,3.8,1.318,7.72,3.93,33.8,1,2,5,0.735,0.271,3,0.204,0.045,0.466,0.742,0.281,10,0.175,0.051,0.469,1,8,0.529,-3,5,0.375,100,103,7,16,0.304,-24,5,0.4,118,142,Heavy Rain,87.7,3.4,In,41,0.92,-0.0155,1.17,-0.018,0.77,0.17,-0.007,-0.003,0.225,21,0,0.6093,6,4,10,2,Lakeside Beach Bums,Northshore Bobbers
235,3,2024-07-22,7,Lakeside Beach Bums,LBB,Johnson Creek Mapaches,JCM,Beach Bums Ballpark,Lake Geneva,1.05,1538,Bryce Vogel,62,3.71,1.317,7.44,3.86,68.4,1,0,4,Jackson Dietrich,75,3.36,1.323,9.2,3.47,46.5,1,0,4,0.735,0.271,3,0.204,0.045,0.466,0.799,0.287,9,0.199,0.055,0.499,0,8,0.556,-1,5,0.444,106,107,1,8,0.111,-22,1,0.5,40,62,Partly Cloudy,78.9,4.6,L-R,44,0.12,-0.0011,-0.35,0.006,-1.76,-0.39,-0.064,-0.033,0.445,21,4,0.4505,5,7,12,-2,Johnson Creek Mapaches,Lakeside Beach Bums
236,3,2024-07-24,7,Lakeside Beach Bums,LBB,Johnson Creek Mapaches,JCM,Beach Bums Ballpark,Lake Geneva,1.05,1607,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Eli Jorgensen,76,3.7,1.587,8.72,4.14,55.0,1,0,6,0.735,0.271,3,0.204,0.045,0.466,0.799,0.287,9,0.199,0.055,0.499,1,9,0.526,-3,4,0.4,111,114,2,8,0.2,-20,2,0.5,47,67,Overcast,87.7,8.5,L-R,55,0.28,-0.03,-0.21,0.388,-0.12,0.32,-0.064,-0.033,0.326,17,2,0.665,5,3,8,2,Lakeside Beach Bums,Johnson Creek Mapaches
237,3,2024-07-26,7,Lakeside Beach Bums,LBB,Johnson Creek Mapaches,JCM,Beach Bums Ballpark,Lake Geneva,1.05,968,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Liam Schmidt,77,4.13,1.275,7.73,3.02,63.5,2,3,4,0.735,0.271,3,0.204,0.045,0.466,0.799,0.287,9,0.199,0.055,0.499,0,9,0.55,-1,4,0.455,116,117,2,9,0.182,-22,2,0.5,50,72,Heavy Rain,77.1,9.4,In,44,0.92,0.0096,0.22,0.076,0.87,-0.8,-0.064,-0.033,0.368,21,2,0.8506,5,8,13,-3,Johnson Creek Mapaches,Lakeside Beach Bums
238,3,2024-07-27,7,Lakeside Beach Bums,LBB,Waukesha Foxes,WKF,Beach Bums Ballpark,Lake Geneva,1.05,1358,Owen Mueller,59,3.91,1.199,8.6,3.82,14.7,1,2,4,Zach Evans,91,3.1,1.386,8.19,3.76,84.4,1,0,6,0.735,0.271,3,0.204,0.045,0.466,0.759,0.275,12,0.158,0.056,0.471,0,10,0.524,-4,4,0.417,121,125,4,5,0.444,4,4,0.5,58,54,Clear,75.1,8.5,Out,47,0.02,-0.0352,-0.81,0.187,0.41,-0.06,-0.024,-0.005,0.08,-8,0,0.4046,3,5,8,-2,Waukesha Foxes,Lakeside Beach Bums
